species,subfamily,colony.size,colony.size.sample.size,colony.size.ref,poly_id,TMP_avg,TMP_sd,TMP_med,TMP_cv,PRE_avg,PRE_sd,PRE_med,PRE_cv,DTR_avg,DTR_sd,DTR_med,DTR_cv
Ocymyrmex_robustior,Myrmicinae,347.60,20,"Lecocq de Pletincx et al., 2019",0,18.813,2.1568,18.98,0.1144,2.2898,3.892,0.71,1.6766,12.2856,0.8526,12.27,0.0724
Odontomachus_bauri,Ponerinae,300.00,1,"Beckers et al., 1989",0,23.92697778,1.132181481,24.01592593,0.048674074,164.060237,105.3653815,149.1603704,0.69297037,9.895144444,1.118548148,9.786296296,0.111151852
Odontomachus_brunneus,Ponerinae,120.17,3,"King & Porter, 2007; Cerquera & Tschinkel, 2010; Tschinkel, 2011",0,21.11051316,5.220723684,21.45855263,0.253802632,113.1300658,71.96909211,100.7980263,0.643381579,11.73006579,1.399802632,11.70460526,0.119671053
Odontomachus_cephalotes,Ponerinae,1000.00,1,"Villet, 1990",0,24.04675676,2.195810811,24.44189189,0.09827027,139.9011622,128.7559459,85.08648649,1.005945946,10.0157027,1.336621622,9.993243243,0.132216216
Odontomachus_chelifer,Ponerinae,130.00,1,"Kaspari & Vargo, 1995",0,21.80231429,1.890404762,21.98380952,0.091,147.6030524,95.30084286,133.5092857,0.677547619,10.30328571,1.211871429,10.18642857,0.1154
Odontomachus_haematodus,Ponerinae,500.00,1,"Beckers et al., 1989",0,23.7820597,1.395099502,23.88905473,0.06421393,158.4124776,98.29052239,143.421393,0.675616915,9.906557214,1.209353234,9.787562189,0.120825871
Odontomachus_hastatus,Ponerinae,285.20,21,"Berthelot et al., 2017; Oliveira et al., 2011; Bazazi et al., 2016",0,24.32395946,1.009094595,24.35,0.043162162,208.9336216,122.0216216,195.9391892,0.611351351,9.003337838,0.984,8.861486486,0.10777027
Odontomachus_laticeps,Ponerinae,15.00,7,"Kaspari & Vargo, 1995",0,23.56397183,1.681957746,23.89577465,0.074183099,161.869507,119.7567042,136.8390845,0.786633803,10.72401408,1.283647887,10.56161972,0.116049296
Odontomachus_relictus,Ponerinae,200.00,1,"King & Porter, 2007",0,21.865,4.8379,22.325,0.2227,113.6379,75.2325,100.07,0.6636,11.6884,1.4009,11.69,0.1198
Odontomachus_rixosus,Ponerinae,142.00,1,"Ito et al., 1996",0,26.01405155,1.280350515,26.24175258,0.050804124,185.906299,112.9369072,169.292268,0.655742268,9.758639175,1.54356701,9.581958763,0.153051546
Odontomachus_ruginodis,Ponerinae,200.00,1,"King & Porter, 2007",0,23.92145946,1.363702703,24.11824324,0.057459459,175.4497432,109.2848108,159.0027027,0.656851351,9.786337838,1.020716216,9.683108108,0.104364865
Odontomachus_troglodytes,Ponerinae,245.00,2,"Villet, 1990; Beckers et al., 1989",0,23.1407265,2.220940171,23.56068376,0.102666667,97.01293162,80.32178632,76.22521368,0.913948718,11.65348718,1.782153846,11.58846154,0.151529915
Odontoponera_transversa,Ponerinae,47.00,1,"Wang et al., 2020",0,26.16244068,0.73540678,26.17288136,0.028016949,222.7204576,114.5096441,210.3288136,0.529898305,9.324813559,0.901491525,9.297457627,0.098372881
Oecophylla_longinoda,Formicinae,490000.00,2,"Holldobler & Wilson, 1990; Beckers et al., 1989",1,25.29525472,1.382512579,25.31996855,0.054773585,123.9392956,95.94771698,107.0756289,0.810081761,10.12140881,1.71713522,9.972798742,0.164786164
Oecophylla_smaragdina,Formicinae,500000.00,1,"Jaffe et al., 2012",1,25.50063939,1.830387879,25.88424242,0.066642424,166.7358758,124.6400576,130.6007576,0.840515152,9.676390909,1.565172727,9.619393939,0.156915152
Onychomyrmex_hedleyi,Amblyoponinae,846.41,61,"Miyata et al., 2003; Villet, 1990",0,22.76,2.948909091,23.41818182,0.130636364,112.5771818,131.662,57.51818182,1.191363636,10.53627273,1.529727273,10.5,0.145636364
Orectognathus_versicolor,Myrmicinae,104.00,1,"Kaspari & Vargo, 1995",1,17.51355172,4.158,17.93965517,0.242724138,93.15731034,76.66393103,72.12068966,0.828,12.08486207,1.660586207,12.04310345,0.137896552
Oxyopomyrmex_emeryi,Myrmicinae,650.00,1,"Heatwole & Muir, 1991",0,17.51417647,6.905,16.77647059,0.404058824,29.68770588,24.72794118,24.3,0.937235294,11.46205882,1.693705882,11.39705882,0.146882353
Pachycondyla_harpax,Ponerinae,57.50,1,"Wheeler, 1900",0,22.71782342,2.326476008,22.97888676,0.109856046,142.8318714,96.51828023,124.66881,0.727303263,10.7741977,1.291971209,10.64692898,0.118449136
Pachycondyla_striata,Ponerinae,47.40,15,"Rodrigues et al., 2011; Miller et al. 2022",0,20.76596954,2.730456853,20.94543147,0.138441624,127.1653401,79.99023858,112.4609137,0.650949239,10.70061929,1.255964467,10.60101523,0.117055838
Paltothyreus_tarsatus,Ponerinae,600.00,1,"Holldobler & Wilson, 1990",0,23.42740686,2.04827451,23.81127451,0.091965686,94.32534804,81.90171569,71.1497549,0.965068627,11.71301471,1.786210784,11.63357843,0.149504902
Paraparatrechina_pallida,Formicinae,500.00,1,"Wilson, 1959",0,24.77883333,0.668,24.88333333,0.027,240.5645,80.69366667,240.6333333,0.328833333,9.896666667,0.6295,9.95,0.064666667
Paraponera_clavata,Paraponerinae,1019.00,2,"Kaspari & Vargo, 1995",1,23.94377519,1.019616279,24.01007752,0.047372093,202.7778295,115.287593,189.3147287,0.622604651,10.22221705,1.231705426,10.07596899,0.118244186
Pheidole_adrianoi,Myrmicinae,350.00,1,"King & Porter, 2007",1,21.1686,5.183,21.52333333,0.25,116.5663667,73.23586667,104.24,0.6297,11.50003333,1.392433333,11.47,0.121466667
Pheidole_capellinii,Myrmicinae,340.00,1,"Wang et al., 2020",1,22.20406522,3.324043478,22.82065217,0.169891304,145.4021304,113.1935435,118.9728261,0.81023913,9.9565,2.124782609,9.759782609,0.207652174
Pheidole_cramptoni,Myrmicinae,172.00,1,"Kaspari & Vargo, 1995",1,24.98021739,1.025869565,25.11304348,0.041434783,222.190087,129.280913,206.6195652,0.595347826,9.238347826,0.931565217,9.067391304,0.100347826
Pheidole_dentata,Myrmicinae,942.86,45,"Shik, 2008; King & Porter, 2007; Kaspari & Vargo, 1995",1,17.90597536,7.272258727,18.23952772,0.423521561,88.82565708,53.83276386,79.12494867,0.6515154,12.92208419,1.516583162,12.87977413,0.117778234
Pheidole_dentigula,Myrmicinae,300.00,1,"King & Porter, 2007",1,19.07141791,6.357350746,19.32313433,0.34791791,111.5581418,64.31126119,101.2906716,0.577440299,12.28302985,1.439798507,12.24589552,0.117567164
Pheidole_desertorum,Myrmicinae,9881.00,1,"Helms, 1995",1,15.66236,7.60646,15.68433333,0.54314,32.15108667,29.87166667,23.11,0.979666667,15.87620667,1.8615,15.93866667,0.117726667
Pheidole_embolopyx,Myrmicinae,300.00,1,"Beckers et al., 1989",1,25.387,0.852285714,25.39285714,0.039357143,196.2982143,113.8280714,177.8678571,0.627285714,9.637785714,1.190357143,9.564285714,0.123
Pheidole_fallax,Myrmicinae,10000.00,1,"Beckers et al., 1989",1,22.91412174,2.115452174,23.09130435,0.103347826,124.1804609,88.6113913,105.8882609,0.749504348,9.985782609,1.189634783,9.899130435,0.115826087
Pheidole_fervida,Myrmicinae,4636.00,43,"Ito & Higashi, 1990",1,12.26200752,8.521157895,12.91015038,0.799857143,129.3524436,97.00063158,100.6139098,0.772240602,9.322150376,1.392120301,9.336090226,0.148240602
Pheidole_floridana,Myrmicinae,1000.00,1,"King & Porter, 2007",1,20.89690323,5.568241935,21.27419355,0.277048387,105.6886129,68.21158065,92.69193548,0.667016129,11.59583871,1.386822581,11.56935484,0.119967742
Pheidole_metallescens,Myrmicinae,1000.00,1,"King & Porter, 2007",1,19.34925,6.67305,19.6953125,0.3556125,88.32623125,54.79375625,78.625,0.666575,12.760025,1.4873,12.728125,0.11690625
Pheidole_moerens,Myrmicinae,600.00,1,"King & Porter, 2007",1,24.03361905,1.389142857,24.18095238,0.058095238,135.768381,78.57214286,124.2571429,0.587619048,10.3057619,0.74952381,10.27142857,0.074666667
Pheidole_morrisii,Myrmicinae,2500.00,1,"King & Porter, 2007",1,17.79908553,6.762243421,18.08848684,0.417868421,104.7440263,60.33748684,95.18026316,0.579486842,12.10055263,1.446414474,12.07993421,0.120171053
Pheidole_obtusospinosa,Myrmicinae,1783.00,6,"Huang & Wheeler, 2011",1,18.53102128,5.033521277,18.78244681,0.290478723,46.83314894,52.07576596,23.76542553,1.121861702,16.08502128,2.231276596,16.27659574,0.139670213
Pheidole_pallidula,Myrmicinae,5533.33,3,"Beckers, 1989; Kaspari & Vargo, 1995; Fjerdingstad & Crozier, 2006",1,13.7434788,6.372577739,13.28321555,0.50344523,57.65817138,41.54629152,49.18621908,0.757577739,10.18247173,1.854750883,10.2590106,0.182600707
Pheidole_rhea,Myrmicinae,33574.00,5,"Huang & Wheeler, 2011",1,17.63417073,6.332170732,17.6902439,0.386170732,37.79156098,43.493,20.29268293,1.130853659,16.32880488,2.095,16.4695122,0.129829268
Pheidole_spadonia,Myrmicinae,1221.00,5,"Huang & Wheeler, 2011",1,19.24538889,6.7255,19.18888889,0.363555556,30.01222222,33.86811111,17.11666667,1.123333333,16.49361111,2.126666667,16.61111111,0.128777778
Pheidole_tepicana,Myrmicinae,22337.00,1,"Huang & Wheeler, 2011",1,20.16533898,5.297567797,20.62669492,0.273644068,58.74305085,56.34967797,37.04110169,0.966076271,14.0764661,1.880101695,14.14576271,0.13309322
Pheidole_zeteki,Myrmicinae,81.00,2,"Kaspari & Vargo, 1995",1,25.80983333,0.904333333,25.83333333,0.035166667,210.7715,123.7226667,218.4083333,0.586666667,8.670333333,1.154333333,8.366666667,0.133666667
Platythyrea_conradti,Ponerinae,400.00,1,"Holldobler & Wilson, 1990",0,25.55172727,1.165545455,25.62727273,0.045909091,135.5694091,94.24518182,131.9272727,0.708681818,9.131772727,1.3895,9.061363636,0.147181818
Platythyrea_parallela,Ponerinae,50.00,1,"Holldobler & Wilson, 1990",0,23.75214414,1.947468468,24.00990991,0.095882883,172.3006577,106.8809189,150.4972973,0.694621622,10.15420721,1.442108108,10.0990991,0.139432432
Plectroctena_mandibularis,Ponerinae,155.50,1,"Villet, 1990",0,18.97421622,3.182662162,19.54594595,0.177709459,63.12412838,59.11548649,44.92837838,0.95697973,13.20498649,1.78502027,13.0902027,0.134959459
Pogonomyrmex_badius,Myrmicinae,4146.28,57,"Holldobler & Wilson, 1990; King &Porter, 2007; Smith et al., 2007; Beckers et al., 1989; Behrmann et al., 2010; Holbrook et al., 2007; Tschinkel, 2011; Bertelsmeier et al., 2013",1,19.18263514,6.278905405,19.41452703,0.34027027,112.0612838,64.00214865,102.4239865,0.576074324,12.19554054,1.429168919,12.16081081,0.117689189
Pogonomyrmex_californicus,Myrmicinae,4533.00,11,"Holldobler & Wilson, 1990; Beckers et al., 1989",0,16.06012937,6.892118881,15.80314685,0.488073427,23.47601399,25.82579021,14.33339161,1.13177972,15.91438112,2.010363636,16.02395105,0.12670979
Pogonomyrmex_carbonarius,Myrmicinae,450.00,1,"Holldobler & Wilson, 1990",0,9.948923077,4.844076923,9.923076923,0.529615385,54.74638462,49.28776923,38.72692308,0.907923077,13.07192308,1.912846154,13.45384615,0.149
Pogonomyrmex_coarctatus,Myrmicinae,2000.00,1,"Antwiki, 2020",1,16.73797297,4.951216216,16.63378378,0.301891892,71.14472973,46.70836486,62.13581081,0.699067568,12.14933784,1.357486486,12.25878378,0.112013514
Pogonomyrmex_desertorum,Myrmicinae,500.00,1,"Holldobler & Wilson, 1990",0,17.56396599,6.927068027,17.82414966,0.407380952,32.49483673,31.55963265,21.75680272,1.028653061,16.38696599,1.88922449,16.43333333,0.11577551
Pogonomyrmex_imberbiculus,Myrmicinae,22.86,11,"Bertelsmeier et al., 2013; Kaspari & Vargo, 1995",0,16.88363964,7.246986486,17.06689189,0.452342342,33.32237838,31.75781532,23.10765766,1.001918919,16.05098649,1.875882883,16.11689189,0.117184685
Pogonomyrmex_inermis,Myrmicinae,432.67,3,"Holbrook et al., 2007; Behrmann et al., 2010",0,15.5238,5.3798,15.66,0.35836,36.04984,32.29472,27.314,0.94996,13.75276,1.247,13.836,0.09144
Pogonomyrmex_laticeps,Myrmicinae,45.00,1,"Holldobler & Wilson, 1990",0,16.75359259,5.267,17.32962963,0.322740741,34.75618519,33.876,23.17777778,0.978296296,14.00114815,1.558,13.97777778,0.111037037
Pogonomyrmex_lobatus,Myrmicinae,2000.00,1,"Antwiki, 2020",1,18.77357895,4.628105263,18.75526316,0.248947368,85.26636842,54.03389474,74.91315789,0.675947368,11.83515789,1.195368421,11.87105263,0.101105263
Pogonomyrmex_longibarbis,Myrmicinae,250.00,1,"Holldobler & Wilson, 1990",0,11.0608,3.924,11.82,0.4212,32.0568,32.2159,19.055,0.9876,14.5934,2.1258,14.56,0.1449
Pogonomyrmex_magnacanthus,Myrmicinae,162.50,1,"Kaspari & Vargo, 1995",0,18.62463636,7.564,18.27727273,0.426863636,15.24586364,18.51631818,8.320454545,1.232159091,15.68584091,1.748522727,15.82045455,0.111931818
Pogonomyrmex_maricopa,Myrmicinae,400.00,2,"Weier et al., 1995",0,16.53095367,7.316501931,16.66621622,0.491683398,30.99079537,30.56344402,20.68166023,1.01684556,16.32246718,1.979478764,16.41389961,0.122335907
Pogonomyrmex_mayri,Myrmicinae,603.00,8,"Holldobler & Wilson, 1990",0,26.814,0.77225,26.80833333,0.028833333,120.1311667,91.59741667,112.8958333,0.796833333,10.07008333,1.22425,9.966666667,0.121333333
Pogonomyrmex_mendozanus,Myrmicinae,615.00,2,"Behrmann et al., 2010",0,16.7912,5.8176,17.02,0.3477,19.8353,22.0874,12.245,1.1492,14.5317,1.0796,14.64,0.0744
Pogonomyrmex_montanus,Myrmicinae,1665.00,70,"Kaspari & Vargo, 1995",0,15.26877778,5.783222222,14.58333333,0.384777778,29.78044444,41.32522222,12.82222222,1.388111111,14.506,1.982,14.63333333,0.138777778
Pogonomyrmex_occidentalis,Myrmicinae,2937.00,44,"Holldobler & Wilson, 1990; Lavigne, 1969",0,9.990979058,8.627703316,10.08106457,3.631425829,34.48470506,28.53458464,26.70296684,0.827776614,16.13431239,2.20490925,16.16300175,0.138020942
Pogonomyrmex_pima,Myrmicinae,250.50,60,"Johnson et al., 2007",0,19.42817391,6.738913043,19.38695652,0.365543478,28.03963043,30.91819565,16.60326087,1.114782609,16.12097826,2.032652174,16.22065217,0.126695652
Pogonomyrmex_rastratus,Myrmicinae,997.00,2,"Behrmann et al., 2010",0,13.60341667,5.066694444,13.89861111,0.391194444,28.96647222,27.82133333,20.10694444,0.9755,14.07644444,1.502083333,14.15,0.106111111
Pogonomyrmex_salinus,Myrmicinae,2913.32,37,"Porter & Jorgensen, 1981; Gaglio et al., 1998",0,8.372591195,8.312257862,8.144025157,1.174654088,28.05556604,22.34472327,22.73805031,0.784477987,15.52399371,3.12909434,15.62106918,0.204660377
Pogonomyrmex_subnitidus,Myrmicinae,5934.00,26,"Kaspari & Vargo, 1995",0,13.7444,6.282644444,13.23888889,0.499333333,30.23237778,39.38957778,14.17555556,1.275355556,14.655,2.099733333,14.78444444,0.142911111
Polyrhachis_australis,Formicinae,92.54,182,"Fjerdingstad & Crozier, 2006; Downes, 2015",0,22.3916,3.2998,23.08,0.1499,121.5485,136.5997,69.45,1.1417,10.2791,1.628,10.16,0.1591
Polyrhachis_debilis,Formicinae,325.00,3,"Holldobler & Wilson, 1990",0,24.35955556,1.779777778,24.73333333,0.075333333,195.7597778,149.0423333,151.6722222,0.810222222,9.124,1.057888889,9.177777778,0.117111111
Polyrhachis_dives,Formicinae,1000000.00,1,"Holldobler & Wilson, 1990",0,24.4144625,2.09306875,24.7559375,0.09780625,176.9165313,114.9348313,152.944375,0.70271875,9.37386875,1.342125,9.2484375,0.14059375
Polyrhachis_illaudata,Formicinae,411.50,1,"Liefke et al., 1998",0,24.7677438,2.109446281,25.10702479,0.106545455,169.0483058,114.8739174,146.8429752,0.724719008,9.62707438,1.532545455,9.471900826,0.157338843
Polyrhachis_limbata,Formicinae,100.00,1,"Wilson, 1959",0,25.08977778,0.648,25.2,0.026666667,246.946,96.38922222,235.8722222,0.388555556,8.533111111,0.766333333,8.7,0.093777778
Polyrhachis_spinifera,Formicinae,150.00,1,"Wilson, 1959",0,25.996,0.6956,26.12,0.027,187.9568,78.174,178.09,0.4344,8.804,0.5666,8.86,0.0658
Ponera_exotica,Ponerinae,50.00,1,"King & Porter, 2007",0,18.54421951,5.982073171,18.83231707,0.338853659,107.9535732,69.62747561,92.34939024,0.648768293,12.50267073,1.50054878,12.45670732,0.119939024
Ponera_pennsylvanica,Ponerinae,17.50,2,"Shik, 2008; Geraghty et al., 2007",0,11.91138969,8.834697262,12.37584541,0.921334944,89.43880676,45.97245733,82.30595813,0.524956522,12.00922866,1.662975845,12.07826087,0.140188406
Prenolepis_imparis,Formicinae,3287.02,43,"Holldobler & Wilson, 1990; Lynch et al., 1980; Kaspari & Vargo, 1995",0,13.43966813,7.909748538,13.72872807,0.678260234,84.64252632,50.46821199,74.13830409,0.650269006,12.6486038,1.79277924,12.71937135,0.142763158
Prionopelta_amabilis,Amblyoponinae,377.00,5,"Holldobler & Wilson, 1990; Kaspari & Vargo, 1995",0,22.78013462,0.992423077,22.89038462,0.04375,208.6752115,130.6520962,190.9432692,0.635230769,9.636423077,1.000788462,9.477884615,0.102653846
Prionopelta_kraepelini,Amblyoponinae,90.00,1,"Ito & Billen, 1998",0,24.86213636,0.902409091,24.91818182,0.039136364,219.3337727,107.1577727,203.4886364,0.489681818,8.621272727,0.822227273,8.645454545,0.100272727
Prionopelta_opaca,Amblyoponinae,20.00,1,"Wilson, 1959",0,23.53152,0.92264,23.644,0.04652,237.28956,97.62344,225.112,0.4314,9.5184,0.76588,9.624,0.08304
Proatta_butteli,Myrmicinae,7750.00,2,"Holldobler & Wilson, 1990; Beckers et al., 1989",0,26.20876471,0.963735294,26.31176471,0.036323529,197.6587353,101.8435,186.7955882,0.555294118,9.163941176,1.163911765,9.076470588,0.124941176
Probolomyrmex_boliviensis,Proceratiinae,29.00,1,"Taylor, 1965",0,23.32651351,0.854189189,23.36891892,0.039945946,187.6932162,110.1772432,184.5810811,0.609702703,9.680540541,1.15872973,9.552702703,0.115864865
Probolomyrmex_dammermani,Proceratiinae,13.80,5,"Ito, 1998",0,25.07358333,1.219333333,25.29166667,0.05025,205.6636667,133.0441667,186.1458333,0.669916667,9.522416667,1.281416667,9.383333333,0.130583333
Proceratium_itoi,Proceratiinae,52.50,76,"Masuko, 2019",0,13.45231667,8.3255,13.99333333,0.648116667,138.4017333,100.27445,109.7733333,0.749433333,9.186166667,1.35005,9.205833333,0.1466
Proceratium_pergandei,Proceratiinae,26.50,2,"Geraghty et al., 2007; King & Porter, 2007",0,15.99923577,7.652439024,16.34146341,0.526463415,99.74760163,54.37543089,91.47195122,0.553406504,12.33760163,1.523764228,12.33130081,0.124081301
Proceratium_silaceum,Proceratiinae,28.00,1,"Kaspari & Vargo, 1995",0,15.28901807,7.633837349,15.59789157,0.578572289,104.3376506,56.44510843,95.20301205,0.533909639,12.10327711,1.529698795,12.10753012,0.127180723
Procryptocerus_scabriusculus,Myrmicinae,62.00,1,"Kaspari & Vargo, 1995",0,22.05369892,1.508376344,22.33655914,0.068548387,151.6748817,114.5854086,123.7639785,0.797021505,11.15783871,1.377741935,10.98978495,0.120967742
Proformica_korbi,Formicinae,133.00,2,"Tinaut et al., 2010",1,8.597117647,8.560941176,9.091176471,1.246294118,45.98817647,29.11694118,42.46470588,0.657470588,11.90047059,2.791470588,11.94705882,0.235705882
Pseudomyrmex_concolor,Pseudomyrmecinae,316.00,16,"Fonseca, 1993",0,26.58509677,0.725645161,26.55483871,0.027290323,206.6859677,111.4230968,189.0419355,0.557645161,9.056225806,0.984419355,8.972580645,0.109258065
Pseudomyrmex_ejectus,Pseudomyrmecinae,80.00,1,"King & Porter, 2007",0,21.64751707,4.418365854,22.01,0.217526829,122.2759317,86.066,103.7246341,0.71955122,11.48827317,1.363078049,11.4104878,0.117907317
Pseudomyrmex_elongatus,Pseudomyrmecinae,80.00,1,"King & Porter, 2007",0,23.75067811,1.523841202,23.9527897,0.066291845,148.7395665,108.613515,127.1401288,0.777240343,10.47474249,1.325150215,10.35987124,0.123459227
Pseudomyrmex_ferrugineus,Pseudomyrmecinae,300.00,11,"Clement et al., 2008",0,23.85901299,2.021461039,24.35194805,0.085850649,134.2111753,113.9477013,98.10649351,0.892077922,11.72216234,1.461467532,11.56461039,0.124045455
Pseudomyrmex_gracilis,Pseudomyrmecinae,80.00,12,"King & Porter, 2007; Clement et al., 2008",0,22.73394969,2.177716981,22.9961478,0.102177673,133.3291855,95.54456604,111.7738208,0.780575472,11.09571069,1.374819182,11.01407233,0.12147327
Pseudomyrmex_nigropilosus,Pseudomyrmecinae,228.00,1,"Debout et al., 2005",0,24.92947368,1.345473684,25.07631579,0.055263158,127.4158421,124.8854211,83.65789474,1.000842105,11.34857895,1.505421053,11.17368421,0.128368421
Pseudomyrmex_pallidus,Pseudomyrmecinae,30.00,1,"King & Porter, 2007",0,20.44410398,4.872553517,20.72018349,0.257382263,95.57512538,71.14604281,76.61544343,0.817562691,12.67265443,1.59175841,12.66605505,0.123862385
Pseudomyrmex_spinicola,Pseudomyrmecinae,10021.00,1,"Kaspari & Vargo, 1995",0,24.96573333,0.846844444,24.92,0.034422222,167.5126,122.9684444,165.3977778,0.761822222,8.369,0.7786,8.138888889,0.091044444
Pseudomyrmex_termitarius,Pseudomyrmecinae,137.50,2,"Beckers et al., 1989; Kaspari & Vargo, 1995",0,23.56135648,1.71212037,23.75648148,0.078157407,134.3529722,89.75280093,118.8398148,0.705935185,10.32786111,1.319736111,10.21736111,0.126597222
Pseudomyrmex_triplarinus,Pseudomyrmecinae,10000.00,1,"Beckers et al., 1989",0,22.67392063,1.484,22.97222222,0.074603175,140.8349365,89.28393651,128.1047619,0.697015873,11.63331746,1.635571429,11.43174603,0.139095238
Pseudoponera_stigma,Ponerinae,9.00,1,"Beckers et al., 1989",0,24.0372974,1.379624535,24.20204461,0.059933086,173.5431599,113.8176208,154.0200743,0.704260223,10.03018216,1.14839777,9.910408922,0.11264684
Rhytidoponera_araneoides,Ectatomminae,50.00,3,"Wilson, 1959",0,25.31630303,0.701121212,25.44242424,0.028030303,234.4022121,103.0945758,215.7575758,0.470606061,8.125636364,0.705181818,8.212121212,0.089030303
Rhytidoponera_laciniosa,Ectatomminae,133.33,3,"Wilson, 1959; Kaspari & Vargo, 1995",0,25.3984,0.7693,25.5,0.0308,233.8266,90.5315,229.445,0.3839,9.1681,0.6597,9.25,0.0733
Rhytidoponera_purpurea,Ectatomminae,1000.00,1,"Villet, 1990",0,22.45192,2.37532,22.936,0.10656,151.52668,125.89584,107.522,0.95448,10.43544,1.34468,10.428,0.13004
Sericomyrmex_amabilis,Myrmicinae,432.80,34,"Ferguson-Gow, 2014; Holldobler & Wilson, 1990; Shik et al., 2018",1,23.77609434,0.994018868,23.84811321,0.042226415,200.8907925,128.734,189.2235849,0.665396226,9.209528302,0.984150943,9.046226415,0.104207547
Sericomyrmex_mayri,Myrmicinae,945.50,1,"Holldobler & Wilson, 1990",1,25.46947253,1.089868132,25.51923077,0.044021978,166.9302857,114.1108462,148.6148352,0.726340659,10.0871978,1.399527473,9.835164835,0.135340659
Simopelta_pentadentata,Ponerinae,1000.00,1,"Kronauer et al., 2011",0,22.892,0.760333333,22.83333333,0.033333333,260.4233333,173.4706667,260.5833333,0.667333333,7.658333333,0.604666667,7.433333333,0.078666667
Simopelta_pergandei,Ponerinae,1000.00,1,"Kronauer et al., 2011",0,21.74963889,0.884833333,21.83472222,0.041805556,190.1798056,112.6411944,180.3930556,0.618611111,9.662083333,1.114555556,9.490277778,0.113194444
Solenopsis_fugax,Myrmicinae,250000.00,1,GAGA consortium,0,10.54150806,6.913602823,10.50877016,0.866360887,64.77087903,36.65387097,58.87116935,0.580504032,9.250415323,2.002290323,9.525907258,0.218197581
Solenopsis_globularia,Myrmicinae,50.00,1,"King & Porter, 2007",1,23.85082353,2.544537815,24.08193277,0.115563025,124.3585546,89.2802437,105.7613445,0.734529412,10.20689076,1.170495798,10.13277311,0.114588235
Solenopsis_molesta,Myrmicinae,80.00,1,"Bertelsmeier et al., 2013",0,12.06930759,8.342677763,12.35705726,3.355408788,65.47360053,41.83001731,56.3171771,0.708403462,13.51033555,1.941001332,13.55918775,0.145443409
Solenopsis_nickersoni,Myrmicinae,200.00,1,"King & Porter, 2007",0,21.9196129,4.746709677,22.37096774,0.218548387,114.1662581,76.61448387,99.64354839,0.671870968,11.51235484,1.408774194,11.50322581,0.122645161
Solenopsis_pergandei,Myrmicinae,10000.00,1,"King & Porter, 2007",0,19.09121667,6.252733333,19.31166667,0.340816667,107.7126333,62.61068333,98.05166667,0.60525,12.57688333,1.471633333,12.56,0.117733333
Solenopsis_picta,Myrmicinae,200.00,1,"King & Porter, 2007",0,20.56186486,5.822635135,20.92972973,0.292283784,107.0726622,67.59195946,94.31824324,0.647067568,11.78136486,1.402283784,11.74121622,0.119418919
Solenopsis_richteri,Myrmicinae,300000.00,1,"Bertelsmeier et al., 2013",1,18.24521212,4.230545455,18.3469697,0.246363636,90.1599697,53.57912121,81.62727273,0.661545455,11.80051515,1.333363636,11.79242424,0.112575758
Solenopsis_tennesseensis,Myrmicinae,200.00,1,"King & Porter, 2007",0,20.12744444,5.407233333,20.44166667,0.291311111,100.8414778,68.85351111,86.88611111,0.732544444,12.43393333,1.519777778,12.435,0.122311111
Solenopsis_tonsa,Myrmicinae,200.00,1,"King & Porter, 2007",0,20.10423077,6.008692308,20.33461538,0.300384615,119.8858462,68.65938462,110.4538462,0.575076923,12.06923077,1.467461538,12.08461538,0.121846154
Stenamma_brevicorne,Myrmicinae,70.00,10,"Kaspari & Vargo, 1995",0,9.746687898,9.435140127,10.23375796,1.071719745,81.73951592,39.5372293,76.08375796,0.492210191,11.49352229,1.779923567,11.62929936,0.156038217
Stenamma_debile,Myrmicinae,56.00,1,"Seifert, 2017",0,10.28208284,6.137201183,10.07292899,0.746168639,67.68806805,37.79352959,61.78653846,0.563017751,8.34954142,1.91610355,8.552071006,0.229757396
Stenamma_diecki,Myrmicinae,41.00,7,"Holldobler & Wilson, 1990",0,8.386314554,8.24357277,8.683098592,1.423295775,79.69596714,51.32707981,67.78873239,0.689333333,12.4233662,2.175568075,12.52934272,0.178258216
Stenamma_impar,Myrmicinae,54.00,8,"Kaspari & Vargo, 1995",0,11.37588421,8.792578947,11.72842105,0.844315789,90.43836842,42.85402105,84.73210526,0.474368421,11.72908421,1.626652632,11.81368421,0.139863158
Stenamma_meridionale,Myrmicinae,15.00,2,"Kaspari & Vargo, 1995",0,14.08529167,8.240875,14.37708333,0.605416667,97.3953125,48.56820833,90.69583333,0.500666667,12.35695833,1.494770833,12.33854167,0.121833333
Stenamma_schmittii,Myrmicinae,121.00,4,"Kaspari & Vargo, 1995",0,10.74280952,8.926714286,11.1672619,0.924535714,90.99833333,42.43510714,85.58095238,0.466583333,11.58264286,1.689083333,11.68690476,0.147833333
Stigmatomma_pallipes,Amblyoponinae,12.08,38,"Traniello, 1982; Beckers et al., 1989",0,13.08980716,8.154829201,13.40977961,0.777236915,91.38703581,49.59887328,82.89669421,0.566856749,12.23621488,1.64931405,12.28856749,0.136140496
Stigmatomma_pluto,Amblyoponinae,29.75,4,"Shik, 2008; Kaspari & Vargo, 1995",0,26.60575,1.08225,26.55,0.04075,114.34275,75.953,105.8625,0.65875,8.944,1.624,8.9,0.182
